DATE,Forecast_6_Lag
1983-05-01,0.01482173776781756
1983-06-01,0.017355708833714716
1983-07-01,0.026764984648451368
1983-08-01,0.03649216486374688
1983-09-01,0.03317556764093756
1983-10-01,0.009388783979653358
1983-11-01,0.019788844482789635
1983-12-01,0.02639653220319614
1984-01-01,0.07851737396188806
1984-02-01,0.08190880952928285
1984-03-01,0.024494262569170987
1984-04-01,0.028187880769131635
1984-05-01,0.025221009674648593
1984-06-01,0.025560392067805995
1984-07-01,0.025962166950534202
1984-08-01,0.011264363829199077
1984-09-01,0.04480712124120517
1984-10-01,0.39355750910465054
1984-11-01,0.43266683429385916
1984-12-01,0.35296460551957615
1985-01-01,0.04073056990970466
1985-02-01,0.03401108776554954
1985-03-01,0.04806558425740495
1985-04-01,0.07511585349525572
1985-05-01,0.08152829610789751
1985-06-01,0.02864409393632215
1985-07-01,0.02066853188122666
1985-08-01,0.0221300747320313
1985-09-01,0.021828215024474646
1985-10-01,0.013380131241285134
1985-11-01,0.00443047968423983
1985-12-01,0.003285758719475796
1986-01-01,0.005080352065652705
1986-02-01,0.0054959563813887355
1986-03-01,0.011764725934604406
1986-04-01,0.016357958679060158
1986-05-01,0.036783198088131984
1986-06-01,0.015323762204796315
1986-07-01,0.014986842849117714
1986-08-01,0.034439492899846665
1986-09-01,0.02701530745633204
1986-10-01,0.01129138896949024
1986-11-01,0.0066024934546865385
1986-12-01,0.007008338459730242
1987-01-01,0.008218554458756867
1987-02-01,0.005944433206983148
1987-03-01,0.008661352123068582
1987-04-01,0.011707530690698334
1987-05-01,0.013131865412865604
1987-06-01,0.014292234335036005
1987-07-01,0.010389195841658034
1987-08-01,0.01020316589242172
1987-09-01,0.008503555433658322
1987-10-01,0.006550434735951426
1987-11-01,0.006073820617460628
1987-12-01,0.003397782720652812
1988-01-01,0.0041406583137359
1988-02-01,0.05943524563357869
1988-03-01,0.03695436553372384
1988-04-01,0.02226986230591413
1988-05-01,0.01090352213698908
1988-06-01,0.01333697218847813
1988-07-01,0.008015079033920756
1988-08-01,0.00848523072225813
1988-09-01,0.020935913432852435
1988-10-01,0.043313639718498255
1988-11-01,0.05344373393076938
1988-12-01,0.07383256965187515
1989-01-01,0.11696892681459499
1989-02-01,0.1952104089405563
1989-03-01,0.2506080074046681
1989-04-01,0.6003750836230811
1989-05-01,0.41049408973254625
1989-06-01,0.5348743267921491
1989-07-01,0.5265289530647499
1989-08-01,0.3235350922143195
1989-09-01,0.32213105650676943
1989-10-01,0.290354057335327
1989-11-01,0.2994568870589019
1989-12-01,0.27312232403555914
1990-01-01,0.13930425993677853
1990-02-01,0.11070297211748782
1990-03-01,0.1313560185730083
1990-04-01,0.1669490665306715
1990-05-01,0.34086844979151093
1990-06-01,0.809415668472651
1990-07-01,0.8154259246813647
1990-08-01,0.8117959321991105
1990-09-01,0.794133559753249
1990-10-01,0.730682376002012
1990-11-01,0.8585485902506041
1990-12-01,0.8507395861611089
1991-01-01,0.865284814280851
1991-02-01,0.8532229439109734
1991-03-01,0.8435444113003293
1991-04-01,0.9333004521863377
1991-05-01,0.8869125841795623
1991-06-01,0.7814659250314996
1991-07-01,0.6872014231934193
1991-08-01,0.6453984795171194
1991-09-01,0.09320446261441352
1991-10-01,0.0925120732602311
1991-11-01,0.07460620026252575
1991-12-01,0.15001732680681065
1992-01-01,0.15214209831341083
1992-02-01,0.05051913809275325
1992-03-01,0.028512560274479754
1992-04-01,0.037620385117783
1992-05-01,0.048699866085091525
1992-06-01,0.07333438121924417
1992-07-01,0.06525474650766902
1992-08-01,0.06511080422330705
1992-09-01,0.0667241404468583
1992-10-01,0.08022597348660529
1992-11-01,0.07791330297385714
1992-12-01,0.030707980001964275
1993-01-01,0.026252493649791875
1993-02-01,0.022828412602225696
1993-03-01,0.022975645419033144
1993-04-01,0.023692872357460978
1993-05-01,0.01660317362053301
1993-06-01,0.012259322153630639
1993-07-01,0.02164531189782277
1993-08-01,0.017429069455973042
1993-09-01,0.014474345496136617
1993-10-01,0.006048346299754836
1993-11-01,0.008668128321483325
1993-12-01,0.01437337155929006
1994-01-01,0.019009264013674296
1994-02-01,0.022207050863029706
1994-03-01,0.00440365190976494
1994-04-01,0.0026171046612688095
1994-05-01,0.0054495661544293654
1994-06-01,0.006649678324157191
1994-07-01,0.007062354463349532
1994-08-01,0.0045009803889172655
1994-09-01,0.00546464178828299
1994-10-01,0.004702128744928005
1994-11-01,0.011997686117087555
1994-12-01,0.021619179239993302
1995-01-01,0.04962503750791545
1995-02-01,0.09723356524280814
1995-03-01,0.18161915477927867
1995-04-01,0.2251621027715749
1995-05-01,0.22711901727340564
1995-06-01,0.26335872665704047
1995-07-01,0.32057145217300986
1995-08-01,0.23025297930260213
1995-09-01,0.22523221731517987
1995-10-01,0.23517704654162488
1995-11-01,0.1802275830919308
1995-12-01,0.22300902445593832
1996-01-01,0.22332309731311836
1996-02-01,0.21113425103622108
1996-03-01,0.21756080578676326
1996-04-01,0.08896616726351657
1996-05-01,0.051511211154773785
1996-06-01,0.037559165596379056
1996-07-01,0.025459153151705074
1996-08-01,0.029175194242922337
1996-09-01,0.025431753420179243
1996-10-01,0.03074294602945779
1996-11-01,0.039450418000002756
1996-12-01,0.02745532842828592
1997-01-01,0.0192164203823325
1997-02-01,0.019943804898011227
1997-03-01,0.015094331560332271
1997-04-01,0.013220487656010887
1997-05-01,0.020262168972534186
1997-06-01,0.019108213629959073
1997-07-01,0.01762899199690524
1997-08-01,0.013555548448739645
1997-09-01,0.01613801622552462
1997-10-01,0.021665808883198093
1997-11-01,0.03143145070605452
1997-12-01,0.05052101464119033
1998-01-01,0.08511147617935555
1998-02-01,0.12431003809134684
1998-03-01,0.18503712662837465
1998-04-01,0.14137736951393678
1998-05-01,0.07904410080397138
1998-06-01,0.12188751364922279
1998-07-01,0.20807161689270867
1998-08-01,0.2656541144577649
1998-09-01,0.2883863382595781
1998-10-01,0.13283996829846267
1998-11-01,0.0762216325362662
1998-12-01,0.08262133608227766
1999-01-01,0.06981125038459889
1999-02-01,0.07254648029981925
1999-03-01,0.05195463987637435
1999-04-01,0.03636526209164711
1999-05-01,0.03370922528994363
1999-06-01,0.012856125851359687
1999-07-01,0.005931829046133951
1999-08-01,0.006186401290896895
1999-09-01,0.0075126196469769285
1999-10-01,0.0071728727612218185
1999-11-01,0.005267186187435757
1999-12-01,0.003526312512709144
2000-01-01,0.0032401163974286515
2000-02-01,0.0040063033479076
2000-03-01,0.011029980156875667
2000-04-01,0.018674388586904376
2000-05-01,0.04250212112833921
2000-06-01,0.07264332224972773
2000-07-01,0.12490160516342003
2000-08-01,0.1127198804663586
2000-09-01,0.15503139390125406
2000-10-01,0.14032638923950982
2000-11-01,0.3649166492268086
2000-12-01,0.3488384040186945
2001-01-01,0.4027761906331369
2001-02-01,0.3405111193307051
2001-03-01,0.43815781170373347
2001-04-01,0.5693805954674622
2001-05-01,0.502459796845543
2001-06-01,0.45507023027460036
2001-07-01,0.3244536383171116
2001-08-01,0.27678311858030674
2001-09-01,0.581534484781993
2001-10-01,0.5520382105336696
2001-11-01,0.8422405612611931
2001-12-01,0.6500952582317499
2002-01-01,0.435146200261213
2002-02-01,0.37437192372469447
2002-03-01,0.18853949202656803
2002-04-01,0.1138764705112371
2002-05-01,0.12962576284517535
2002-06-01,0.10746950521649658
2002-07-01,0.03184020666880451
2002-08-01,0.058926752217352225
2002-09-01,0.08842289798988913
2002-10-01,0.08910032193567911
2002-11-01,0.22544288710171978
2002-12-01,0.2338216294614386
2003-01-01,0.09223274263691307
2003-02-01,0.034465271007722106
2003-03-01,0.047797545558922704
2003-04-01,0.28928370826292665
2003-05-01,0.14653440974523016
2003-06-01,0.1802230777334335
2003-07-01,0.12947861600642693
2003-08-01,0.017071943630685007
2003-09-01,0.004107534230694311
2003-10-01,0.001211014423015201
2003-11-01,0.004186733265406909
2003-12-01,0.010742666895490693
2004-01-01,0.013961823874636986
2004-02-01,0.023944266271740542
2004-03-01,0.03072377424321877
2004-04-01,0.02395602930775159
2004-05-01,0.03729371244150945
2004-06-01,0.043962054128109974
2004-07-01,0.04068284087406985
2004-08-01,0.007468382905136743
2004-09-01,0.010901762036371805
2004-10-01,0.011364824567308515
2004-11-01,0.011767761118830542
2004-12-01,0.012483960284782705
2005-01-01,0.00981349564590325
2005-02-01,0.022459215958851295
2005-03-01,0.030663780409277672
2005-04-01,0.046698424890605335
2005-05-01,0.07862673758364813
2005-06-01,0.08687041980067928
2005-07-01,0.13243143237052016
2005-08-01,0.12212167644652903
2005-09-01,0.1444533927254
2005-10-01,0.16083557774957433
2005-11-01,0.12619048807062175
