DATE,RFC_Six_Memory
1985-02-01,0.028547502993696936
1985-03-01,0.014305268993840834
1985-04-01,0.009467150515705628
1985-05-01,0.008994143170485065
1985-06-01,0.004963089295586079
1985-07-01,0.0050058195420010524
1985-08-01,0.005029317253480072
1985-09-01,0.004856590116859293
1985-10-01,0.00520841794570754
1985-11-01,0.008787387350447961
1985-12-01,0.005659132509346701
1986-01-01,0.008903718664410793
1986-02-01,0.0055467581446293065
1986-03-01,0.0075122943397940125
1986-04-01,0.014227044308051941
1986-05-01,0.017497016465318045
1986-06-01,0.0242694422483445
1986-07-01,0.02936727697166347
1986-08-01,0.024972753537071988
1986-09-01,0.020195691075920796
1986-10-01,0.01082431918676526
1986-11-01,0.013547571951485987
1986-12-01,0.009776736446524993
1987-01-01,0.0066828101960930905
1987-02-01,0.007838037525596723
1987-03-01,0.010467045984586731
1987-04-01,0.01734421475242301
1987-05-01,0.03589204289940003
1987-06-01,0.035152786614798766
1987-07-01,0.041670388652019254
1987-08-01,0.04140993543043255
1987-09-01,0.04380998509756514
1987-10-01,0.04695255093435637
1987-11-01,0.05185599120192744
1987-12-01,0.06401717924098205
1988-01-01,0.08328355123525849
1988-02-01,0.022191752933057012
1988-03-01,0.012967212407140384
1988-04-01,0.011170817609476682
1988-05-01,0.014403093941618086
1988-06-01,0.018214017607100928
1988-07-01,0.0348181744676471
1988-08-01,0.05679906845250052
1988-09-01,0.0790819687565253
1988-10-01,0.07740674411131222
1988-11-01,0.10452996132076535
1988-12-01,0.27524267651841944
1989-01-01,0.4099209417695692
1989-02-01,0.5328673936530071
1989-03-01,0.6847847860796366
1989-04-01,0.7417191438203959
1989-05-01,0.7600869988360929
1989-06-01,0.9744796748714736
1989-07-01,0.9333614142149346
1989-08-01,0.9283647997739585
1989-09-01,0.9353648010380469
1989-10-01,0.9559639588829926
1989-11-01,0.9543332997795145
1989-12-01,0.9258884805614843
1990-01-01,0.9216482564904463
1990-02-01,0.9700305255713162
1990-03-01,0.9696444803596994
1990-04-01,0.9807931402561038
1990-05-01,0.9823004908405485
1990-06-01,0.9913014272854213
1990-07-01,0.9662634094559194
1990-08-01,0.9241209433695742
1990-09-01,0.6071144416648037
1990-10-01,0.8108995257321546
1990-11-01,0.6203751315500651
1990-12-01,0.4550228608202831
1991-01-01,0.34801632233850643
1991-02-01,0.8213721928900511
1991-03-01,0.8009101654803107
1991-04-01,0.7796433541389612
1991-05-01,0.7115980059936051
1991-06-01,0.19640938792486898
1991-07-01,0.17515367871678603
1991-08-01,0.16512457046053516
1991-09-01,0.2998814405739826
1991-10-01,0.06935436915796599
1991-11-01,0.0841280816466371
1991-12-01,0.10009554327632408
1992-01-01,0.12074392866923878
1992-02-01,0.09272521256906889
1992-03-01,0.03633592695531453
1992-04-01,0.028990223251029887
1992-05-01,0.007303033403020458
1992-06-01,0.023153118992072463
1992-07-01,0.03622237906819656
1992-08-01,0.08053336499501086
1992-09-01,0.09616025098672594
1992-10-01,0.03355088348916318
1992-11-01,0.03535890009501733
1992-12-01,0.034979305225662054
1993-01-01,0.03869247847286673
1993-02-01,0.009303070795624696
1993-03-01,0.009308155758824203
1993-04-01,0.006167375732684035
1993-05-01,0.010525568641718353
1993-06-01,0.0026899622780055255
1993-07-01,0.006476125303422206
1993-08-01,0.002143108290747002
1993-09-01,0.0021967040826971042
1993-10-01,0.00174467227760104
1993-11-01,0.0015878273857678786
1993-12-01,0.0013524477723887915
1994-01-01,0.0015535431629943796
1994-02-01,0.0021525790842660546
1994-03-01,0.0020122513369222705
1994-04-01,0.0016316248834862762
1994-05-01,0.005235944972302234
1994-06-01,0.002138037829964849
1994-07-01,0.0033821691317773733
1994-08-01,0.004946204124110049
1994-09-01,0.005442434946907648
1994-10-01,0.006960902551263922
1994-11-01,0.015705566395729214
1994-12-01,0.06408436482493635
1995-01-01,0.1565230962723057
1995-02-01,0.2724430833060954
1995-03-01,0.2984839445341381
1995-04-01,0.46826241754717207
1995-05-01,0.6263766480302809
1995-06-01,0.2737383472796897
1995-07-01,0.25427030833314107
1995-08-01,0.25963396722822607
1995-09-01,0.2545448831970135
1995-10-01,0.2279989238392711
1995-11-01,0.20982132875926388
1995-12-01,0.15555757755343144
1996-01-01,0.39271486875025924
1996-02-01,0.11539850090135668
1996-03-01,0.12185102279747358
1996-04-01,0.10014094729653672
1996-05-01,0.0699152863128916
1996-06-01,0.03141526180063386
1996-07-01,0.026286586832227492
1996-08-01,0.026946098593754134
1996-09-01,0.027045145675670058
1996-10-01,0.027234381040094537
1996-11-01,0.025088252487226816
1996-12-01,0.04250998536598702
1997-01-01,0.04662681036594252
1997-02-01,0.03246133896677216
1997-03-01,0.027025000082809555
1997-04-01,0.0254699467949549
1997-05-01,0.024162519044420627
1997-06-01,0.03610159217029019
1997-07-01,0.05188072045169325
1997-08-01,0.06559494586825368
1997-09-01,0.06260324300069912
1997-10-01,0.05054612518281093
1997-11-01,0.06773875838976388
1997-12-01,0.27419825834551387
1998-01-01,0.5512545067674881
1998-02-01,0.33655598172992524
1998-03-01,0.556449440344377
1998-04-01,0.601858383357445
1998-05-01,0.6582665004911389
1998-06-01,0.3624214160527624
1998-07-01,0.4999764082096578
1998-08-01,0.4740211539253725
1998-09-01,0.44162993672557843
1998-10-01,0.11020328716543448
1998-11-01,0.12422757860631212
1998-12-01,0.10374332740015625
1999-01-01,0.08095081900493221
1999-02-01,0.04702010838808443
1999-03-01,0.03127293334326802
1999-04-01,0.051185088016685476
1999-05-01,0.0571248007538143
1999-06-01,0.023514361378870547
1999-07-01,0.01934818739139759
1999-08-01,0.013451291293913285
1999-09-01,0.026015068087024116
1999-10-01,0.030165668577848526
1999-11-01,0.042552480747152566
1999-12-01,0.06806837039162913
2000-01-01,0.06030403066557808
2000-02-01,0.6811836563973047
2000-03-01,0.6556263973672339
2000-04-01,0.6620551107314839
2000-05-01,0.6996697519532799
2000-06-01,0.91664172706458
2000-07-01,0.9039280489671659
2000-08-01,0.8902598635847276
2000-09-01,0.8799392248267194
2000-10-01,0.9646957416385602
2000-11-01,0.9469682310547012
2000-12-01,0.9222413036729518
2001-01-01,0.7986229881741916
2001-02-01,0.7592196838491345
2001-03-01,0.6402735837453782
2001-04-01,0.43421527397935106
2001-05-01,0.462268585537749
2001-06-01,0.29185805042675855
2001-07-01,0.2650995879810408
2001-08-01,0.20393626659035494
2001-09-01,0.18458409467474068
2001-10-01,0.694563299242871
2001-11-01,0.5093998427973634
2001-12-01,0.5555091023799118
2002-01-01,0.41615503133971443
2002-02-01,0.12127815868814847
