DATE,RFC_Six_Memory
2001-08-01,0.25523269395165143
2001-09-01,0.19599248142177683
2001-10-01,0.7911674935486738
2001-11-01,0.6540152662944266
2001-12-01,0.593526011104177
2002-01-01,0.45584487954897823
2002-02-01,0.09614307619881679
2002-03-01,0.10450533372598274
2002-04-01,0.09731204422455979
2002-05-01,0.07636073881625709
2002-06-01,0.039722454404253454
2002-07-01,0.04202912248000921
2002-08-01,0.04869997273360599
2002-09-01,0.06537179542815579
2002-10-01,0.1095230895749819
2002-11-01,0.14900777523767839
2002-12-01,0.12245972328893646
2003-01-01,0.12096262561917011
2003-02-01,0.05911564033095807
2003-03-01,0.10669918904211916
2003-04-01,0.21994928149653212
2003-05-01,0.08223367151753166
2003-06-01,0.11221389445699426
2003-07-01,0.08317386829600404
2003-08-01,0.07585368393397879
2003-09-01,0.009422717224376676
2003-10-01,0.0016945420151939308
2003-11-01,0.008168036203797626
2003-12-01,0.04245152359255727
2004-01-01,0.09578173090013609
2004-02-01,0.07173932519364204
2004-03-01,0.05839370958186474
2004-04-01,0.08172348554200577
2004-05-01,0.08172170393584448
2004-06-01,0.01162146984265229
2004-07-01,0.014971344417985795
2004-08-01,0.015010442343602373
2004-09-01,0.01507269047659141
2004-10-01,0.0012900986289454725
2004-11-01,0.008239002892776121
2004-12-01,0.008667868922838218
2005-01-01,0.010879493592073712
2005-02-01,0.014012746507566431
2005-03-01,0.030063953673372435
2005-04-01,0.0726111231409864
2005-05-01,0.148870154338111
2005-06-01,0.15408839922120623
2005-07-01,0.19336311508162407
2005-08-01,0.2363155851939184
2005-09-01,0.2895119538013236
2005-10-01,0.291699120723883
2005-11-01,0.296621239760039
2005-12-01,0.34032468243243397
2006-01-01,0.3640349464073238
2006-02-01,0.18409614175508737
2006-03-01,0.23885696384878508
2006-04-01,0.38191150946028185
2006-05-01,0.44978834993952505
2006-06-01,0.36918492697273214
2006-07-01,0.5033425024629116
2006-08-01,0.34520728118538413
2006-09-01,0.33456181050499234
2006-10-01,0.34836134013787134
2006-11-01,0.4559460660643852
2006-12-01,0.48139918066862325
2007-01-01,0.5024774308407347
2007-02-01,0.6752241699598188
2007-03-01,0.6970997167179322
2007-04-01,0.7453158386430196
2007-05-01,0.6073863083747062
2007-06-01,0.844367124039015
2007-07-01,0.668151407418547
2007-08-01,0.4441269912788577
2007-09-01,0.4237110906707793
2007-10-01,0.8079955283446368
2007-11-01,0.7070707641096696
2007-12-01,0.5835093657112044
2008-01-01,0.5147445897043936
2008-02-01,0.8851170517972425
2008-03-01,0.8481574148466143
2008-04-01,0.7488980142519502
2008-05-01,0.692734146867128
2008-06-01,0.7713044972666964
2008-07-01,0.7412631598793578
2008-08-01,0.7990367988645465
2008-09-01,0.8792954647289859
2008-10-01,0.9832811908561466
2008-11-01,0.9801811324741441
2008-12-01,0.9748108447592029
2009-01-01,0.9496583493886254
2009-02-01,0.974263786192611
2009-03-01,0.9576142338713027
2009-04-01,0.9576096384609712
2009-05-01,0.938586709403198
2009-06-01,0.9533433491151015
2009-07-01,0.9380010253546484
2009-08-01,0.8952175403391086
2009-09-01,0.8742471525502737
2009-10-01,0.12299199213430452
2009-11-01,0.08517470541649297
2009-12-01,0.09479082158461026
2010-01-01,0.0943975965239715
2010-02-01,0.025761599595611192
2010-03-01,0.04231030595491334
2010-04-01,0.05356845526292917
2010-05-01,0.05696261608165734
2010-06-01,0.01551969041729228
2010-07-01,0.016106397491104953
2010-08-01,0.03047005421467096
2010-09-01,0.03969004982673994
2010-10-01,0.052321882543285535
2010-11-01,0.050670266326904224
2010-12-01,0.06316377124709266
2011-01-01,0.053870313435610856
2011-02-01,0.014140390964306894
2011-03-01,0.023878676512062675
2011-04-01,0.021172629316856637
2011-05-01,0.01902335507410825
2011-06-01,0.018938009290519916
2011-07-01,0.022209454543457397
2011-08-01,0.024496931449648703
2011-09-01,0.033634309480068826
2011-10-01,0.03711087916317877
2011-11-01,0.03723305300041411
2011-12-01,0.04452923217085678
2012-01-01,0.08605854424218344
2012-02-01,0.09957210849667593
2012-03-01,0.08027503557812911
2012-04-01,0.09884310741538314
2012-05-01,0.1254382042097212
2012-06-01,0.16371416211439885
2012-07-01,0.20197478515755304
2012-08-01,0.1574878543033704
2012-09-01,0.1592448852092253
2012-10-01,0.12619261865773532
2012-11-01,0.2868363111811085
2012-12-01,0.22223495227643109
2013-01-01,0.1375109973002947
2013-02-01,0.07273330686417769
2013-03-01,0.08067318102674371
2013-04-01,0.16002333015693193
2013-05-01,0.1342036639951672
2013-06-01,0.05425396798050969
2013-07-01,0.056945193368859025
2013-08-01,0.07715597391785724
2013-09-01,0.08896675755276102
2013-10-01,0.06240775102031549
2013-11-01,0.13308044556716228
2013-12-01,0.18881960829767866
2014-01-01,0.3853770862571129
2014-02-01,0.23767305966604244
2014-03-01,0.39308207958454044
2014-04-01,0.30132978629143986
2014-05-01,0.403689238873453
2014-06-01,0.2563806169581508
2014-07-01,0.3758550334465102
2014-08-01,0.40242132248032075
2014-09-01,0.4141655172619012
2014-10-01,0.07051276897504809
2014-11-01,0.08813345477787504
2014-12-01,0.11554349309654176
2015-01-01,0.1273341555679922
2015-02-01,0.03668675660959953
2015-03-01,0.07603089310985488
2015-04-01,0.10054882676458839
2015-05-01,0.12265980859174795
2015-06-01,0.05754932232884469
2015-07-01,0.0700630744130969
2015-08-01,0.12643492278493032
2015-09-01,0.15806654639189568
2015-10-01,0.09771772899521274
2015-11-01,0.2373295795925375
2015-12-01,0.31643003881883486
2016-01-01,0.3726027224299974
2016-02-01,0.14573227165693037
2016-03-01,0.1641346034741579
2016-04-01,0.17552681539963608
2016-05-01,0.18313479962882448
2016-06-01,0.05228355058197448
2016-07-01,0.04787145322695772
2016-08-01,0.07608775878004115
2016-09-01,0.057462395304850665
2016-10-01,0.01086202288539441
2016-11-01,0.012036402076270172
2016-12-01,0.020263175652066583
2017-01-01,0.010814895931522767
2017-02-01,0.004500541180547747
2017-03-01,0.004099220696919994
2017-04-01,0.0038205304279137196
2017-05-01,0.0032743411800693636
2017-06-01,0.0027074043228529784
2017-07-01,0.0061392257890227515
2017-08-01,0.006077540217416025
2017-09-01,0.0058101954023961275
2017-10-01,0.01584270515708917
2017-11-01,0.025994073346535557
2017-12-01,0.03507169264583904
2018-01-01,0.03395958567572025
2018-02-01,0.02348902936463858
2018-03-01,0.031004389810758006
2018-04-01,0.036241217633460256
2018-05-01,0.046364334420459674
