DATE,Forecast_18_Lag
1983-05-01,0.059354285974573595
1983-06-01,0.06186220811912443
1983-07-01,0.06441722394765392
1983-08-01,0.09447746924838019
1983-09-01,0.12511056438129353
1983-10-01,0.44671899999552234
1983-11-01,0.4784512911414396
1983-12-01,0.4812815904213202
1984-01-01,0.4803600161871138
1984-02-01,0.47854227107974917
1984-03-01,0.047388220639661256
1984-04-01,0.053983491728388344
1984-05-01,0.054110878432887
1984-06-01,0.055049037856896
1984-07-01,0.06689068789899158
1984-08-01,0.026802722358224618
1984-09-01,0.05067452510668744
1984-10-01,0.08107355349066798
1984-11-01,0.14184110790670226
1984-12-01,0.4136839277600308
1985-01-01,0.14840959353550504
1985-02-01,0.11346195434265315
1985-03-01,0.060191212749033475
1985-04-01,0.018672858703359947
1985-05-01,0.010171633902144985
1985-06-01,0.005484576741230536
1985-07-01,0.0054895560411417875
1985-08-01,0.0055058248587262285
1985-09-01,0.005561792857227098
1985-10-01,0.0054387539339717
1985-11-01,0.011161121182257795
1985-12-01,0.004749021733819111
1986-01-01,0.008313051254508532
1986-02-01,0.005231102049143912
1986-03-01,0.005535935190410943
1986-04-01,0.008382379583405299
1986-05-01,0.0129237590147129
1986-06-01,0.02459425785217143
1986-07-01,0.030581633513745085
1986-08-01,0.03947219119622641
1986-09-01,0.033381513538677306
1986-10-01,0.021814474371945374
1986-11-01,0.013284208856969813
1986-12-01,0.016786745176514833
1987-01-01,0.01053824862507341
1987-02-01,0.00810745706880702
1987-03-01,0.00880802706988363
1987-04-01,0.02140558770305549
1987-05-01,0.02721833187148896
1987-06-01,0.04969178672725394
1987-07-01,0.061836288335101186
1987-08-01,0.066938511244179
1987-09-01,0.07685288954270382
1987-10-01,0.07363406104169133
1987-11-01,0.08987850144509672
1987-12-01,0.04059399749114315
1988-01-01,0.052778461964396485
1988-02-01,0.06157802868438222
1988-03-01,0.035189952670556274
1988-04-01,0.019806001999897797
1988-05-01,0.00952360111385331
1988-06-01,0.011966892730272008
1988-07-01,0.033947988710109046
1988-08-01,0.046928000684538146
1988-09-01,0.06617335657049092
1988-10-01,0.07171425120309004
1988-11-01,0.08702081697306002
1988-12-01,0.14118587940874291
1989-01-01,0.3278984956313769
1989-02-01,0.5482557556786386
1989-03-01,0.8487288786197317
1989-04-01,0.8612496636504038
1989-05-01,0.8630760228077364
1989-06-01,0.8707086751780974
1989-07-01,0.8705862317700582
1989-08-01,0.949902454632221
1989-09-01,0.958126164452047
1989-10-01,0.9709865283087457
1989-11-01,0.9548599484518547
1989-12-01,0.9638656606018104
1990-01-01,0.9793499270181573
1990-02-01,0.9755575091420483
1990-03-01,0.9867857689906714
1990-04-01,0.9864764697821525
1990-05-01,0.9946124049103123
1990-06-01,0.9939683290271707
1990-07-01,0.9905286023836322
1990-08-01,0.9613330095438112
1990-09-01,0.7119772406042878
1990-10-01,0.5741095489326723
1990-11-01,0.6558516615681932
1990-12-01,0.4151117459463514
1991-01-01,0.3487980221110505
1991-02-01,0.23322906928071352
1991-03-01,0.20855629602372092
1991-04-01,0.8337217897312793
1991-05-01,0.8049224788238677
1991-06-01,0.7349222828678111
1991-07-01,0.6808047114662945
1991-08-01,0.629294698028184
1991-09-01,0.08627476058602879
1991-10-01,0.15346117356604008
1991-11-01,0.2704978100010222
1991-12-01,0.2814493526905088
1992-01-01,0.31122601008994893
1992-02-01,0.15182985276779837
1992-03-01,0.06509740851533574
1992-04-01,0.04214950972675813
1992-05-01,0.02602205620163084
1992-06-01,0.03986444293544656
1992-07-01,0.02339174245159377
1992-08-01,0.0486907607973304
1992-09-01,0.07542315797084727
1992-10-01,0.0933246057085193
1992-11-01,0.09208769989005249
1992-12-01,0.015127078517307983
1993-01-01,0.01885756024400367
