DATE,Forecast_6_Lag
1984-09-01,0.14588081067851846
1984-10-01,0.34928524773270514
1984-11-01,0.3272850280877073
1984-12-01,0.06101776789695284
1985-01-01,0.04569761790531996
1985-02-01,0.06105989463441761
1985-03-01,0.08254192879330825
1985-04-01,0.11724368285628528
1985-05-01,0.11875045977488922
1985-06-01,0.03953722567267709
1985-07-01,0.033784163409343385
1985-08-01,0.03329120046978839
1985-09-01,0.014191514258207841
1985-10-01,0.006475841811741281
1985-11-01,0.008579583167708271
1985-12-01,0.011506510022453587
1986-01-01,0.006120556586106589
1986-02-01,0.015698086464325217
1986-03-01,0.014503170024054178
1986-04-01,0.04211015840891282
1986-05-01,0.01980581547075186
1986-06-01,0.013542238920495532
1986-07-01,0.03346876368558565
1986-08-01,0.02515392226051372
1986-09-01,0.011813794332363592
1986-10-01,0.006040518955825751
1986-11-01,0.0071894825966182735
1986-12-01,0.009119046765840308
1987-01-01,0.006490050030939964
1987-02-01,0.0065517235550291075
1987-03-01,0.0060173026141667274
1987-04-01,0.004528062419381278
1987-05-01,0.004264701983488856
1987-06-01,0.003984903004170276
1987-07-01,0.003656236250110869
1987-08-01,0.002738806714184009
1987-09-01,0.0019215734487712894
1987-10-01,0.004895198343361877
1987-11-01,0.005177569428617028
1987-12-01,0.0019320175173094794
1988-01-01,0.06718383061108192
1988-02-01,0.01951918323062874
1988-03-01,0.02156914715577361
1988-04-01,0.006692938918555601
1988-05-01,0.008383686305605305
1988-06-01,0.004871985865944297
1988-07-01,0.004816975667400089
1988-08-01,0.009178756618356852
1988-09-01,0.023810869854476058
1988-10-01,0.030426504502579117
1988-11-01,0.0443807218677377
1988-12-01,0.05721601937153928
1989-01-01,0.10828703420040717
1989-02-01,0.1882556403344976
1989-03-01,0.3085025467901157
1989-04-01,0.4146822053400719
1989-05-01,0.3733278158991584
1989-06-01,0.3491744575801896
1989-07-01,0.42277498120883017
1989-08-01,0.3625880198429221
1989-09-01,0.24782191400672704
1989-10-01,0.2605979468767796
1989-11-01,0.2418769294653429
1989-12-01,0.14054933343858353
1990-01-01,0.13797484728274653
1990-02-01,0.13637077946009848
1990-03-01,0.4475066187070679
1990-04-01,0.4867450523755394
1990-05-01,0.6293329633781255
1990-06-01,0.8523633275199941
1990-07-01,0.8526367758882613
1990-08-01,0.848905714824049
1990-09-01,0.9293424270010048
1990-10-01,0.9211481076227166
1990-11-01,0.9120761220808254
1990-12-01,0.9643280971244028
1991-01-01,0.94716508563446
1991-02-01,0.940448126362245
1991-03-01,0.9678377773821816
1991-04-01,0.952548708031006
1991-05-01,0.9008723686324482
1991-06-01,0.3131439429740805
1991-07-01,0.2950557015336425
1991-08-01,0.3034373013684558
1991-09-01,0.08264751988732749
1991-10-01,0.07639220118914931
1991-11-01,0.117211346982507
1991-12-01,0.07915642981548453
1992-01-01,0.08430462624302075
1992-02-01,0.05398644607396889
1992-03-01,0.0561502949417699
1992-04-01,0.06917021971964518
1992-05-01,0.07115794175293644
1992-06-01,0.05302602814375281
1992-07-01,0.05201555203687744
1992-08-01,0.06609861603266352
1992-09-01,0.02182810057329973
1992-10-01,0.03618542763844822
1992-11-01,0.033752707698764366
1992-12-01,0.00723213614867068
1993-01-01,0.012986184787704491
1993-02-01,0.016355368607315044
1993-03-01,0.0066852638014582725
1993-04-01,0.009564015003990562
1993-05-01,0.009893296952818714
1993-06-01,0.022313525231622628
1993-07-01,0.030667556129292436
1993-08-01,0.00987667895271657
1993-09-01,0.010685158340016215
1993-10-01,0.012691565223970922
1993-11-01,0.014120053481414124
1993-12-01,0.00860390436402164
1994-01-01,0.01180242042874313
1994-02-01,0.014028667381656227
1994-03-01,0.002367613030907498
1994-04-01,0.001634653947188526
1994-05-01,0.002569405115056963
1994-06-01,0.002875752550727272
1994-07-01,0.003076753655928247
1994-08-01,0.003525888544966025
1994-09-01,0.0028501371057390538
1994-10-01,0.003171288418875492
1994-11-01,0.008390815357260613
1994-12-01,0.02205324035097578
1995-01-01,0.052087134400798006
1995-02-01,0.12571856582422627
1995-03-01,0.14056552722872026
1995-04-01,0.15406827706162976
1995-05-01,0.29012179616218625
1995-06-01,0.26780743961622805
1995-07-01,0.22472277783506764
1995-08-01,0.20076344797787932
1995-09-01,0.11891533067523348
1995-10-01,0.18543621172205715
1995-11-01,0.20888816733508975
1995-12-01,0.1668981977659577
1996-01-01,0.16087513654158064
1996-02-01,0.15271157363027307
1996-03-01,0.09003647789148021
1996-04-01,0.054064438082524965
1996-05-01,0.037776295413068935
1996-06-01,0.019501015302289728
1996-07-01,0.02282194612069485
1996-08-01,0.02644279526949814
1996-09-01,0.02298518607536895
1996-10-01,0.031619690948114565
1996-11-01,0.02244046248135084
1996-12-01,0.014059169073194627
1997-01-01,0.016414399900601048
1997-02-01,0.010906237173931377
1997-03-01,0.008957686853541993
1997-04-01,0.013183660614435455
1997-05-01,0.013218828334108632
1997-06-01,0.012618440122350534
1997-07-01,0.009099058964956478
1997-08-01,0.021576916593213518
1997-09-01,0.013384765768966458
1997-10-01,0.025726026335402743
1997-11-01,0.04136115225524082
1997-12-01,0.046031610348671564
1998-01-01,0.07366173873677404
1998-02-01,0.08897104514553017
1998-03-01,0.05452693088763333
1998-04-01,0.07286023781444333
1998-05-01,0.09909267425237372
1998-06-01,0.1427006490840116
1998-07-01,0.2085915621595004
1998-08-01,0.19834510875004585
1998-09-01,0.10340658785924374
1998-10-01,0.05497538189947415
1998-11-01,0.0640499089959447
1998-12-01,0.02957142301643708
1999-01-01,0.040105991907040686
1999-02-01,0.03564356080913604
1999-03-01,0.017436560915107983
1999-04-01,0.01651203269907191
1999-05-01,0.008711887939268009
1999-06-01,0.003814395439654175
1999-07-01,0.00417733396562828
1999-08-01,0.004893172494610669
1999-09-01,0.005404043481512192
1999-10-01,0.0030664348076073398
1999-11-01,0.002297070263996372
1999-12-01,0.0019328752971694227
2000-01-01,0.0021779987240225897
2000-02-01,0.004876097336377403
2000-03-01,0.01477248705803871
2000-04-01,0.026708915159826138
2000-05-01,0.046979288171504506
2000-06-01,0.058503539236943375
2000-07-01,0.05864597793645136
2000-08-01,0.11016281691979134
2000-09-01,0.08696142854766188
2000-10-01,0.07129150576134592
2000-11-01,0.06833958680633813
2000-12-01,0.5951739305799308
2001-01-01,0.4632598177112331
2001-02-01,0.4716461788758188
2001-03-01,0.6481276557279104
2001-04-01,0.5678850319577818
2001-05-01,0.6239444529381966
2001-06-01,0.727062498132498
2001-07-01,0.650260005721194
2001-08-01,0.3812309428858625
2001-09-01,0.6575518517955533
2001-10-01,0.8779836082408059
2001-11-01,0.7997066144267609
2001-12-01,0.6729799068102472
2002-01-01,0.5903768472996295
2002-02-01,0.4711111709364635
2002-03-01,0.11168057408084003
2002-04-01,0.13070168470748306
2002-05-01,0.1325579833845506
2002-06-01,0.01398019811416861
2002-07-01,0.02835158513946415
2002-08-01,0.05659714439229785
2002-09-01,0.02418055701996204
2002-10-01,0.08880164966383734
2002-11-01,0.21625542510039694
2002-12-01,0.12600047244710633
2003-01-01,0.07382253874381453
2003-02-01,0.01454169782904704
2003-03-01,0.09006676676159546
2003-04-01,0.27952554242914235
2003-05-01,0.16195110320271455
2003-06-01,0.036031556104238825
2003-07-01,0.018080045394883316
2003-08-01,0.006521617010375197
2003-09-01,0.001413894637106475
2003-10-01,0.0011061406457219774
2003-11-01,0.0010958963255285046
2003-12-01,0.004161508025992174
2004-01-01,0.020623401721120038
2004-02-01,0.020641618275468853
2004-03-01,0.017461040446950737
2004-04-01,0.0306234890327331
2004-05-01,0.02395790897278148
2004-06-01,0.010477943873058426
2004-07-01,0.013839239705249973
2004-08-01,0.007230033704938481
